TCGA-BH-A18H,TCGA-E2-A14P,TCGA-AN-A04A,TCGA-5L-AAT1,TCGA-GI-A2C8,TCGA-AQ-A0Y5,TCGA-A8-A07I,TCGA-E9-A1R4,TCGA-AC-A8OP,TCGA-AR-A24Q,TCGA-D8-A1XU,TCGA-AO-A03N
0.1443,0.1992,0.0,0.0,0.0,0.1239,0.0814,0.2907,0.0,0.094,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232.6132,231.5359,482.1855,303.4909,221.9577,343.8622,177.7629,203.1456,235.4492,254.3251,207.6299,134.7156
0.369,0.0243,0.0274,0.2824,0.0254,0.0113,1.7402,0.5443,0.1951,0.0172,0.6046,0.1415
0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9783,0.8103,0.2034,1.5246,0.0941,0.504,0.4416,1.3795,2.1725,1.3385,0.6249,0.9002
0.067,0.1233,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.0,0.0389,0.0
0.1401,0.1289,0.0,0.0,3.0326,0.1203,0.4743,0.2822,0.0,0.5477,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8575,1.1324,3.3334,1.6706,0.6636,5.6027,0.7994,1.4271,1.84,1.7976,7.2743,0.1525
0.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0408,0.0,0.1728,0.0213,0.0,0.1001,0.1787,0.0547,0.0867,0.103,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1344,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2629,0.0,0.0773,0.1523,0.3172,0.1665,0.0,0.1306,0.0
4.5525,3.8547,7.9511,8.5141,2.1022,7.8184,13.3574,10.6386,16.6258,7.4745,4.864,0.4655
0.1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295,0.0,0.0609,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6132,0.5388,0.4327,0.3739,0.8582,1.2532,1.3423,0.9591,1.4471,1.2252,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0,0.0
0.1132,0.0,0.0785,0.2206,0.0272,0.0,0.1278,0.5132,0.1397,0.8852,0.2301,0.1736
0.3835,0.1765,0.7974,0.0,0.2767,0.0,0.0,0.0,0.4732,0.9995,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.449,0.0,0.0,0.0,0.216,0.0,0.2534,0.6784,0.554,0.2926,0.3911,0.0
0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3134,2.6922,0.4344,2.4423,0.0,2.6912,1.4147,1.4732,2.0623,3.9478,1.0313,0.2136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061,0.0,0.333
0.0,1.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0814
0.9151,0.4211,0.0,0.4457,0.0,0.0,0.2582,0.0,0.8468,0.1491,0.1328,0.0
0.0,0.0,0.0,0.1988,0.0,0.0438,0.0,0.0,0.0315,0.0,0.0,0.0
0.0301,0.3051,0.0418,0.1761,0.0,1.3197,0.4421,0.425,0.0,0.0,0.1225,0.2003
0.3346,0.0903,0.5638,0.0,0.0167,0.5202,0.1693,0.1162,0.4413,0.0564,0.2613,0.1003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2164,0.0,0.0,0.0,0.0,0.1859,0.0,0.0,0.5341,0.0,0.2514,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0328,0.0,0.0,0.0,0.0535,0.0477,0.0,0.0,0.055,0.0242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2323,0.2138,0.0,0.0,0.1117,0.0997,0.3276,0.2924,0.4299,0.0,0.0337,0.0
0.0,0.1456,0.2193,0.1541,0.1141,0.0,0.1785,0.1593,0.0976,0.1546,0.0459,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8505,0.0,0.0,0.2762,0.0682,0.0,0.0,0.1428,0.0,0.0,0.0,0.0
0.0742,0.0,0.0,0.0,0.0,0.0,0.0,0.1495,0.0,0.0484,0.0431,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.153,0.0,0.1196,0.0,0.0,0.0,0.0,0.0
0.0,0.343,0.7748,3.9928,17.1182,0.64,1.8924,0.3754,0.0,5.7056,0.9737,0.381
0.0,0.0,0.0284,0.0799,0.0197,0.0352,0.1851,0.1239,0.1518,0.0,0.0714,0.021
0.0,0.2406,0.1812,0.0,0.0,0.7858,0.0,0.0,0.3226,0.1703,0.2277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058,0.0267,0.6638,0.3392,0.1815,0.8971,0.4258,0.1169,0.8594,0.3214,0.0674,0.0
0.0525,0.0,0.0364,0.1023,0.0,0.4508,0.0592,1.0048,1.2307,0.0,0.7317,0.0537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0674,0.0,0.0,0.1411,0.0,0.0,0.0,0.0
0.0,0.0648,0.0,0.1371,0.0339,0.0604,0.0,0.0709,0.0869,0.0459,0.0409,0.036
0.0,0.0,0.0,0.0,0.0,0.1123,0.0,0.0,0.0,0.0,0.038,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2951,0.4074,0.0,0.0,0.0,0.0,0.4995,0.5944,0.0,0.0,0.0,0.0
0.1795,0.0551,0.0415,0.4663,0.1151,0.2056,0.0675,0.0603,0.2953,0.3119,0.417,0.0
0.0,0.0319,0.024,0.0,0.0,0.0,0.0,0.0349,0.0855,0.0226,0.0402,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0271,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2736,0.0,0.0267,0.0,0.0173,0.0,0.0
0.5674,0.4947,0.7864,1.687,0.8044,0.8718,0.7077,0.782,0.7368,0.8171,0.6069,0.3816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0
0.0,0.0,0.0764,0.0,0.0,0.0,0.0,0.0,0.4986,0.0,0.256,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2914,0.13,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0334,0.2149,0.0231,0.195,0.0,0.0573,0.1506,0.3024,0.247,0.0652,0.0194,0.0
0.7384,1.2621,0.1706,0.2055,0.0169,0.7548,0.9523,0.5313,0.3471,0.1375,0.5921,0.0
0.7572,0.9028,3.101,4.2241,0.389,10.004,3.6121,2.4614,1.9746,4.3727,2.628,0.5103
0.0,0.0,0.5466,0.0,0.0,2.2574,0.445,0.0,0.0,0.1713,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146
0.1744,0.0892,0.282,0.0,0.028,0.3909,1.2243,0.2439,0.6812,0.082,0.2869,0.0644
0.4576,0.1053,0.0793,0.4457,0.055,0.0982,0.1291,0.2304,0.5645,0.0745,0.0664,0.0
0.0348,0.1282,0.0724,0.2714,0.067,0.1794,0.1179,0.6665,0.8163,0.0681,0.1213,0.0712
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0
0.5363,0.0,0.0,0.4179,0.258,0.0,0.2421,0.3241,0.794,0.1398,0.2491,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,0.0,0.0,0.0
0.5073,0.7004,0.3516,0.4942,0.4881,1.0891,1.145,1.7886,2.1908,1.3221,1.0311,0.2594
0.2993,1.0332,0.3631,2.0411,0.0,0.9639,2.2803,2.3369,0.554,0.7314,0.3911,0.2296
1.6362,0.6737,0.6267,1.0905,0.5178,1.4419,1.9922,2.0818,5.578,0.8697,1.5501,0.8365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0664,0.0,0.0,0.0
0.0,0.0774,0.0,0.0,0.3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4442,0.4994,0.0,0.0,0.1447,0.9038,0.1581,0.0,0.5954,0.1966
0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0
0.3972,0.4874,2.1106,1.2897,0.3184,0.5685,2.6895,1.2003,0.6534,2.3292,1.4608,0.1354
0.4028,0.1483,0.4839,0.6278,0.2325,0.4612,0.6364,1.6771,0.2982,0.0875,0.2807,0.6041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2373,0.0273,0.0822,0.0,0.0,0.0255,0.0,0.4183,0.1464,0.0387,0.2239,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0712,0.0,0.4519,0.0744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0751,0.1383,0.0,1.3176,0.0,0.0,0.2544,0.1514,0.0,0.0,0.0,0.0
4.5568,0.9068,0.7682,0.9597,0.0592,1.7978,1.5288,1.3646,8.2054,2.4875,2.2884,0.1259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1069,0.2953,0.0,0.4167,0.0514,0.8265,0.1207,0.7541,0.6597,0.209,0.2484,0.0
0.2835,0.0,0.0,0.5523,0.0,0.1217,0.3199,0.0,0.3498,0.0,0.4939,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6211,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1169,0.2803,0.0,0.7912,0.0,0.4359,1.1458,0.5114,1.0022,0.3308,0.5306,0.0
0.0794,0.073,0.22,0.0,0.0382,0.0,0.0896,0.0,0.0979,0.0517,0.0461,0.2028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1828,0.0,0.0,0.0,0.1705,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9821,0.4254,0.2402,0.9379,0.2779,0.7111,0.6085,0.8923,0.4752,0.2258,0.2348,0.0591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3577,0.1347,0.0,0.6544,0.5006,0.0,1.3703,0.2398,0.3799,0.0,0.1987
0.0,0.0,0.0,0.0,0.0988,0.1764,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6975,0.0,0.4091,0.0,1.3231,0.2358,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3881,4.6929,0.805,2.649,0.5587,1.0217,1.9501,3.1102,3.565,1.901,0.7402,0.6662
0.0,0.0,0.0,0.0,0.0,0.1749,0.0,0.0,0.0,0.1327,0.1182,0.0
0.0,0.0,0.0,0.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1871,3.7146,0.7816,2.0813,6.9377,5.1986,1.2726,2.4512,3.2222,0.9668,1.5165,1.7902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0579,0.1065,0.0,0.6766,0.0557,0.0994,0.196,0.1749,0.7855,0.0754,0.2017,0.651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3845,0.4719,0.1777,0.2497,0.0617,0.2201,0.434,0.1291,0.1581,0.5846,0.521,0.0
0.0,0.0,0.0,0.0,0.1255,0.0,0.1963,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.129,0.115,0.0
0.0,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2599,0.0,0.0,0.4075,0.0,0.3187,0.2845,0.6968,0.368,0.328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1491,0.1235,0.1446,0.4937,0.0215,0.3456,0.4205,0.4805,0.2943,1.078,0.3462,0.1448
0.0,0.0,0.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,0.0,0.0
0.3718,0.2933,0.4786,1.0348,0.0767,0.4105,0.6594,3.9593,0.3932,0.7268,0.2159,0.0543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6576,0.045,0.1265,0.0,0.0,0.0,0.0,0.0801,0.0,0.0377,0.0
0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.0,0.0,0.0
4.311,0.6104,0.4597,0.9691,0.1595,1.8509,2.8068,0.8351,2.2503,0.6482,0.3851,0.0
0.5296,0.0,0.0,0.0,0.0,0.0,0.0,0.1334,0.0,0.0863,0.4613,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1317,0.7676,0.1217,0.4276,0.0422,0.4146,0.1981,0.1326,0.2708,0.6006,0.2549,0.561
1.9614,2.6501,1.369,2.439,0.4282,2.5562,1.9309,2.2419,1.6305,1.867,1.5509,0.9743
0.0,0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1598,5.9516,1.0718,1.7802,0.4226,1.7202,0.5553,3.3277,2.1681,2.1066,0.551,0.557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6532,0.2004,0.0,0.0,0.0,0.187,0.0,0.4387,0.2687,0.1419,0.0,1.4472
0.5672,0.0712,0.0179,0.3516,0.0496,2.2139,0.4655,0.4415,0.9225,1.4614,0.2695,0.0264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.4719,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.3449
0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0.0623,0.0,0.0,0.0359,0.0
0.0,0.0,0.0,0.489,0.0,0.0,0.1416,0.0,0.0,0.0,0.0729,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1081,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8097,7.1565,8.8076,11.924,13.3208,14.2126,12.1597,9.7682,12.3075,11.7175,11.2429,13.2488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2255,0.0,0.0,0.0,0.2104,0.0,0.2468,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0483,0.0,0.0566,0.0694,0.0,0.0326,0.0
0.0,0.6907,0.0,0.0,0.0,0.0,3.1052,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594,0.0
0.0,0.0,0.0,0.0,0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0389,0.0,0.0,0.0203,0.0181,0.0238,0.0,0.0,0.0,0.0245,0.0
0.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0953,0.2335,0.0,0.1099,0.0
0.0,0.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294
0.0,0.0,0.0,0.0,0.2947,0.0,0.0,0.3086,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1198,0.315,0.1406,0.0,0.0909,0.081,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.067,0.0,0.1891,0.0,0.0,0.0183,0.0081,0.1797,0.0264,2.3911,0.2771
0.0,0.0,0.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331,0.4892,0.0,0.3837,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784,0.096,0.0,0.0452,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1276,0.0,0.0,0.0,0.0,0.0808,0.0,0.0,0.0335
0.0,0.0,0.0,0.0418,0.0,0.0737,0.0,0.0,0.0265,0.0419,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1296,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0419,0.1263,0.0887,0.0,0.0,0.0,0.0,0.0,0.0297,0.0529,0.0
0.779,0.1434,0.108,0.6071,0.0,0.0,0.1758,1.7263,0.3845,0.203,0.5428,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899,0.0
0.7149,0.1028,0.2942,0.3917,0.0107,0.2302,0.6303,0.9001,0.882,0.2911,0.2594,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8526,1.7988,2.1024,4.0455,0.5386,1.0839,1.7001,2.871,1.3313,1.8968,2.1279,2.0087
0.0632,0.0,0.0438,0.3693,0.0,0.0,0.0713,0.0,0.2339,0.0823,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013,0.0,0.0
0.5738,0.0,0.2982,0.2794,0.069,0.2463,0.1619,0.4335,2.8316,0.0935,0.7496,0.2933
0.7032,1.9417,0.6336,1.37,0.2368,1.9928,0.5555,1.4167,2.1691,1.3287,1.1842,1.7257
0.7377,4.2433,0.5113,0.7186,0.0,0.1584,0.4162,0.5573,1.1377,0.0,0.2142,0.66
1.1751,12.1344,5.24,5.4999,0.0142,3.2873,8.6654,3.6254,1.1671,0.7752,1.8196,0.5894
0.111,0.0,0.0,0.0,0.1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2472,0.0,0.0,0.0,0.0636,0.0
0.0,0.0602,0.0,0.0,0.0,0.0,0.0,0.0659,0.0,0.0,0.114,0.0334
0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0306,0.0971,0.0,0.0
0.6577,0.2018,0.1045,0.1869,0.0659,0.153,0.4948,0.4693,0.8453,0.0536,0.2387,0.042
0.2716,0.0625,0.0824,0.5622,0.0245,0.0875,0.1916,0.1026,0.6911,0.0553,0.0887,0.1822
0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0
0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.1862,0.083,0.0
0.4977,0.4581,0.1725,0.7272,0.1796,0.8548,0.1404,0.8773,0.1535,0.9728,0.578,0.0
0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.0,0.1593,0.0841,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1203,0.4707,0.1043,0.8791,0.0289,0.4133,0.5772,0.1818,0.1114,0.2548,0.4542,0.3845
0.0707,0.1953,0.4086,0.0459,0.0454,2.3284,2.6343,0.0,0.5818,0.0922,0.5066,0.1085
1.219,1.5894,0.751,0.2639,0.0326,0.0582,1.4138,1.1938,0.8356,2.2062,1.1207,2.8216
0.0,0.0,0.0,0.0,0.0652,0.0,0.0,0.1366,0.0,0.0,0.2363,0.2774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
